Orden;Tipo Contenedor;Modelo;Lote;Distrito;Barrio;Carga;Coordenda X;Coordenada Y;Latitud;Longitud;Código Situado;Dirección
27334;PMB;E 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439324,564;4478651,255;40,456312109317;-3,715603750944;CT_093_015;CALLE FRANCISCO DE DIEGO, 37
27335;PMB;E 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439324,564;4478651,255;40,456312109317;-3,715603750944;CT_093_015;CALLE FRANCISCO DE DIEGO, 37
27336;Orgánica;O 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439324,564;4478651,255;40,456312109317;-3,715603750944;CT_093_015;CALLE FRANCISCO DE DIEGO, 37
27337;Orgánica;O 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439324,564;4478651,255;40,456312109317;-3,715603750944;CT_093_015;CALLE FRANCISCO DE DIEGO, 37
27338;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;OPAÑEL;Carga Superior;439087,086;4471113,201;40,388388671836;-3,717682288945;CS_112_025;CALLE ARROYO OPAÑEL, 10
27339;Vidrio;V 3100 CS;3;CARABANCHEL;OPAÑEL;Carga Superior;439087,086;4471113,201;40,388388671836;-3,717682288945;CS_112_025;CALLE ARROYO OPAÑEL, 10
27340;Resto;R 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;439071,23;4472213,293;40,398297669118;-3,717974342732;CT_113_046;AVENIDA EMPERATRIZ ISABEL, 9
27341;Resto;R 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;439071,23;4472213,293;40,398297669118;-3,717974342732;CT_113_046;AVENIDA EMPERATRIZ ISABEL, 9
27342;PMB;E 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;439071,23;4472213,293;40,398297669118;-3,717974342732;CT_113_046;AVENIDA EMPERATRIZ ISABEL, 9
27343;Orgánica;O 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;439071,23;4472213,293;40,398297669118;-3,717974342732;CT_113_046;AVENIDA EMPERATRIZ ISABEL, 9
27344;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;SAN ISIDRO;Carga Superior;439184,947;4472158,255;40,397810172946;-3,716629163134;CS_113_078;GLORIETA MARQUES DE VADILLO, 7
27345;Vidrio;V 3100 CS;3;CARABANCHEL;SAN ISIDRO;Carga Superior;439184,947;4472158,255;40,397810172946;-3,716629163134;CS_113_078;GLORIETA MARQUES DE VADILLO, 7
27346;Papel-Cartón;PC 3100 CS;3;ARGANZUELA;IMPERIAL;Carga Superior;438809,768;4473337,584;40,408406626712;-3,721163217534;CS_021_002;CALLE RUY GONZALEZ DE CLAVIJO, 6
27347;Vidrio;V 3100 CS;3;ARGANZUELA;IMPERIAL;Carga Superior;438809,768;4473337,584;40,408406626712;-3,721163217534;CS_021_002;CALLE RUY GONZALEZ DE CLAVIJO, 6
27348;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior;439219,023;4479390,127;40,462960435801;-3,716919159372;CS_094_024;CALLE ALCALDE MARTIN DE ALZAGA, 2
27349;Vidrio;V 3100 CS ABATIBLE;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior Abatible;439219,023;4479390,127;40,462960435801;-3,716919159372;CS_094_024;CALLE ALCALDE MARTIN DE ALZAGA, 2
27350;Resto;R 800 CT;3;USERA;ZOFIO;Carga Trasera;439221,542;4470720,172;40,384857892959;-3,716060734365;CT_126_008;CALLE SAN MAGIN, 2
27351;Resto;R 800 CT;3;USERA;ZOFIO;Carga Trasera;439221,542;4470720,172;40,384857892959;-3,716060734365;CT_126_008;CALLE SAN MAGIN, 2
27352;Resto;R 800 CT;3;USERA;ZOFIO;Carga Trasera;439221,542;4470720,172;40,384857892959;-3,716060734365;CT_126_008;CALLE SAN MAGIN, 2
27353;PMB;E 800 CT;3;USERA;ZOFIO;Carga Trasera;439221,542;4470720,172;40,384857892959;-3,716060734365;CT_126_008;CALLE SAN MAGIN, 2
27354;PMB;E 800 CT;3;USERA;ZOFIO;Carga Trasera;439221,542;4470720,172;40,384857892959;-3,716060734365;CT_126_008;CALLE SAN MAGIN, 2
27355;Orgánica;O 800 CT;3;USERA;ZOFIO;Carga Trasera;439221,542;4470720,172;40,384857892959;-3,716060734365;CT_126_008;CALLE SAN MAGIN, 2
27356;Papel-Cartón;PC 3100 CS;1;CENTRO;PALACIO;Carga Superior;439149,603;4473843,605;40,412990003867;-3,717206751710;CS_011_031;RONDA SEGOVIA, 3
27357;Vidrio;V 3100 CS ABATIBLE;1;CENTRO;PALACIO;Carga Superior Abatible;439149,603;4473843,605;40,412990003867;-3,717206751710;CS_011_031;RONDA SEGOVIA, 3
27358;PMB;E 3100 CS;1;CENTRO;PALACIO;Carga Superior;439149,603;4473843,605;40,412990003867;-3,717206751710;CS_011_031;RONDA SEGOVIA, 3
27359;Resto;R 2750 CL;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Lateral;438772,001;4481553,062;40,482412084413;-3,722400225314;CL_083_054;CALLE JULIO CALVO, 22
27360;PMB;E 2750 CL;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Lateral;438772,001;4481553,062;40,482412084413;-3,722400225314;CL_083_054;CALLE JULIO CALVO, 22
27361;Orgánica;O 2750 CL;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Lateral;438772,001;4481553,062;40,482412084413;-3,722400225314;CL_083_054;CALLE JULIO CALVO, 22
27362;Resto;R 800 CT;3;USERA;ZOFIO;Carga Trasera;439373,924;4470660,447;40,384330962512;-3,714259896651;CT_126_005;CALLE SAN ELIAS, 6
27363;Resto;R 800 CT;3;USERA;ZOFIO;Carga Trasera;439373,924;4470660,447;40,384330962512;-3,714259896651;CT_126_005;CALLE SAN ELIAS, 6
27364;Resto;R 800 CT;3;USERA;ZOFIO;Carga Trasera;439373,924;4470660,447;40,384330962512;-3,714259896651;CT_126_005;CALLE SAN ELIAS, 6
27365;PMB;E 800 CT;3;USERA;ZOFIO;Carga Trasera;439373,924;4470660,447;40,384330962512;-3,714259896651;CT_126_005;CALLE SAN ELIAS, 6
27366;PMB;E 800 CT;3;USERA;ZOFIO;Carga Trasera;439373,924;4470660,447;40,384330962512;-3,714259896651;CT_126_005;CALLE SAN ELIAS, 6
27367;Orgánica;O 800 CT;3;USERA;ZOFIO;Carga Trasera;439373,924;4470660,447;40,384330962512;-3,714259896651;CT_126_005;CALLE SAN ELIAS, 6
27368;Resto;R 800 CT;3;CARABANCHEL;OPAÑEL;Carga Trasera;438977,258;4471346,643;40,390483592505;-3,718998561847;CT_112_042;CALLE ANTOÑITA JIMENEZ, 48
27369;PMB;E 800 CT;3;CARABANCHEL;OPAÑEL;Carga Trasera;438977,258;4471346,643;40,390483592505;-3,718998561847;CT_112_042;CALLE ANTOÑITA JIMENEZ, 48
27370;Orgánica;O 800 CT;3;CARABANCHEL;OPAÑEL;Carga Trasera;438977,258;4471346,643;40,390483592505;-3,718998561847;CT_112_042;CALLE ANTOÑITA JIMENEZ, 48
27371;Papel-Cartón;PC 3100 CS;3;ARGANZUELA;IMPERIAL;Carga Superior;439008,367;4472888,772;40,404378096955;-3,718779773116;CS_021_008;CALLE COBOS DE SEGOVIA, 21
27372;Vidrio;V 3100 CS;3;ARGANZUELA;IMPERIAL;Carga Superior;439008,367;4472888,772;40,404378096955;-3,718779773116;CS_021_008;CALLE COBOS DE SEGOVIA, 21
27373;Papel-Cartón;PC 3100 CS;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Superior;439126,132;4465524,115;40,338042082535;-3,716688833902;CS_171_166;CALLE SAN MAMES, 48
27374;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;OPAÑEL;Carga Superior;438592,553;4470875,759;40,386213373678;-3,723485600898;CS_112_012;CALLE PORTALEGRE, 71
27375;Vidrio;V 3100 CS;3;CARABANCHEL;OPAÑEL;Carga Superior;438592,553;4470875,759;40,386213373678;-3,723485600898;CS_112_012;CALLE PORTALEGRE, 71
27376;Papel-Cartón;PC 3100 CS;1;FUENCARRAL-EL PARDO;PILAR;Carga Superior;439473,897;4480585,973;40,473751665413;-3,714027194712;CS_084_028;CALLE SARRIA, 13
27377;Vidrio;V 3100 CS;1;FUENCARRAL-EL PARDO;PILAR;Carga Superior;439473,897;4480585,973;40,473751665413;-3,714027194712;CS_084_028;CALLE SARRIA, 13
27378;Resto;R 2750 CL;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Lateral;439006,737;4481435,71;40,481372214477;-3,719619604468;CL_083_107;AVENIDA CARDENAL HERRERA ORIA, 243
27379;PMB;E 2750 CL;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Lateral;439006,737;4481435,71;40,481372214477;-3,719619604468;CL_083_107;AVENIDA CARDENAL HERRERA ORIA, 243
27380;Orgánica;O 2750 CL;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Lateral;439006,737;4481435,71;40,481372214477;-3,719619604468;CL_083_107;AVENIDA CARDENAL HERRERA ORIA, 243
27381;Resto;R 2750 CL;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Lateral;439146,056;4467199;40,353131833287;-3,716613943690;CL_171_112;CALLE BAJAMAR, 11
27382;PMB;E 2750 CL;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Lateral;439146,056;4467199;40,353131833287;-3,716613943690;CL_171_112;CALLE BAJAMAR, 11
27383;Orgánica;O 2750 CL;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Lateral;439146,056;4467199;40,353131833287;-3,716613943690;CL_171_112;CALLE BAJAMAR, 11
27384;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;OPAÑEL;Carga Superior;438744,291;4471656,195;40,393255084794;-3,721773055099;CS_112_079;CALLE MERCEDES ARTEAGA, 15
27385;Vidrio;V 3100 CS;3;CARABANCHEL;OPAÑEL;Carga Superior;438744,291;4471656,195;40,393255084794;-3,721773055099;CS_112_079;CALLE MERCEDES ARTEAGA, 15
27386;Papel-Cartón;PC 3100 CS;3;USERA;ZOFIO;Carga Superior;439242,597;4469784,008;40,376425991384;-3,715723435242;CS_126_005;CALLE AVENA, 9
27387;Vidrio;V 3100 CS;3;USERA;ZOFIO;Carga Superior;439242,597;4469784,008;40,376425991384;-3,715723435242;CS_126_005;CALLE AVENA, 9
27388;Papel-Cartón;PC 3100 CS;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Superior;439044,53;4480433,56;40,472347274680;-3,719077418525;CS_083_057;CALLE LA CABRERA, 33
27389;Vidrio;V 3100 CS;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Superior;439044,53;4480433,56;40,472347274680;-3,719077418525;CS_083_057;CALLE LA CABRERA, 33
27390;Resto;R 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438880,607;4471263,516;40,389727658536;-3,720129287326;CL_112_059;CALLE ALEJANDRO SANCHEZ, 70
27391;PMB;E 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438880,607;4471263,516;40,389727658536;-3,720129287326;CL_112_059;CALLE ALEJANDRO SANCHEZ, 70
27392;Orgánica;O 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438880,607;4471263,516;40,389727658536;-3,720129287326;CL_112_059;CALLE ALEJANDRO SANCHEZ, 70
27393;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;ARGÜELLES;Carga Superior;438753,417;4475861,961;40,431143158163;-3,722070397264;CS_092_008;CALLE FERRAZ, 100
27394;Vidrio;V 3100 CS ABATIBLE;1;MONCLOA-ARAVACA;ARGÜELLES;Carga Superior Abatible;438753,417;4475861,961;40,431143158163;-3,722070397264;CS_092_008;CALLE FERRAZ, 100
27395;Papel-Cartón;PC 3100 CS;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Superior;439050,878;4467151,998;40,352701464220;-3,717730183968;CS_171_014;CALLE VERDE VIENTO, 16
27396;Vidrio;V 3100 CS;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Superior;439050,878;4467151,998;40,352701464220;-3,717730183968;CS_171_014;CALLE VERDE VIENTO, 16
27397;Papel-Cartón;PC 3100 CS;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Superior;439222,164;4466912;40,350551928927;-3,715690431159;CS_171_004;CALLE AFLUENTES, 15
27398;Vidrio;V 3100 CS;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Superior;439222,164;4466912;40,350551928927;-3,715690431159;CS_171_004;CALLE AFLUENTES, 15
27399;Papel-Cartón;PC 3100 CS;1;FUENCARRAL-EL PARDO;MIRASIERRA;Carga Superior;438780,251;4482972,519;40,495199618461;-3,722440003396;CS_087_008;CALLE MARIA DE MAEZTU, 136
27400;Vidrio;V 3100 CS;1;FUENCARRAL-EL PARDO;MIRASIERRA;Carga Superior;438780,251;4482972,519;40,495199618461;-3,722440003396;CS_087_008;CALLE MARIA DE MAEZTU, 136
27401;Papel-Cartón;PC 3100 CS;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Superior;438886,291;4481104,162;40,478376661604;-3,721008606126;CS_083_055;CALLE FERMIN CABALLERO, 91
27402;Vidrio;V 3100 CS;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Superior;438886,291;4481104,162;40,478376661604;-3,721008606126;CS_083_055;CALLE FERMIN CABALLERO, 91
27403;Resto;R 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439036,704;4479435,87;40,463359148425;-3,719073868371;CT_094_110;CALLE AGUILAR DE CAMPOO, 11
27404;PMB;E 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439036,704;4479435,87;40,463359148425;-3,719073868371;CT_094_110;CALLE AGUILAR DE CAMPOO, 11
27405;Orgánica;O 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439036,704;4479435,87;40,463359148425;-3,719073868371;CT_094_110;CALLE AGUILAR DE CAMPOO, 11
27406;Resto;R 2750 CL;3;CARABANCHEL;ABRANTES;Carga Lateral;438784,093;4470676,375;40,384431321712;-3,721209941078;CL_117_055;CALLE ESTORIL, 2
27407;PMB;E 2750 CL;3;CARABANCHEL;ABRANTES;Carga Lateral;438784,093;4470676,375;40,384431321712;-3,721209941078;CL_117_055;CALLE ESTORIL, 2
27408;Orgánica;O 2750 CL;3;CARABANCHEL;ABRANTES;Carga Lateral;438784,093;4470676,375;40,384431321712;-3,721209941078;CL_117_055;CALLE ESTORIL, 2
27409;Resto;R 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439037,232;4479355,854;40,462638373520;-3,719059954437;CT_094_072;CALLE AGUILAR DE CAMPOO, 1
27410;Resto;R 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439037,232;4479355,854;40,462638373520;-3,719059954437;CT_094_072;CALLE AGUILAR DE CAMPOO, 1
27411;Resto;R 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439037,232;4479355,854;40,462638373520;-3,719059954437;CT_094_072;CALLE AGUILAR DE CAMPOO, 1
27412;PMB;E 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439037,232;4479355,854;40,462638373520;-3,719059954437;CT_094_072;CALLE AGUILAR DE CAMPOO, 1
27413;PMB;E 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439037,232;4479355,854;40,462638373520;-3,719059954437;CT_094_072;CALLE AGUILAR DE CAMPOO, 1
27414;Orgánica;O 800 CT;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Trasera;439037,232;4479355,854;40,462638373520;-3,719059954437;CT_094_072;CALLE AGUILAR DE CAMPOO, 1
27415;Papel-Cartón;PC 3100 CS;3;ARGANZUELA;IMPERIAL;Carga Superior;439013,567;4473451,361;40,409446536798;-3,718772409196;CS_021_030;PASEO MELANCOLICOS, 9
27416;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;OPAÑEL;Carga Superior;439049,051;4471894,767;40,395426612933;-3,718205185605;CS_112_017;CALLE JACINTO VERDAGUER, 32
27417;Vidrio;V 3100 CS;3;CARABANCHEL;OPAÑEL;Carga Superior;439049,051;4471894,767;40,395426612933;-3,718205185605;CS_112_017;CALLE JACINTO VERDAGUER, 32
27418;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior;439127,651;4480210,305;40,470342209621;-3,718075509085;CS_094_011;CALLE VALDERRODRIGO, 55
27419;Vidrio;V 3100 CS;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior;439127,651;4480210,305;40,470342209621;-3,718075509085;CS_094_011;CALLE VALDERRODRIGO, 55
27420;Resto;R 2750 CL;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Lateral;439210,43;4466516,842;40,346991271773;-3,715790958838;CL_171_064;CALLE GRAFITO, 10
27421;PMB;E 2750 CL;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Lateral;439210,43;4466516,842;40,346991271773;-3,715790958838;CL_171_064;CALLE GRAFITO, 10
27422;Orgánica;O 2750 CL;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Lateral;439210,43;4466516,842;40,346991271773;-3,715790958838;CL_171_064;CALLE GRAFITO, 10
27423;Orgánica;O 2750 CL;3;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;Carga Lateral;439210,43;4466516,842;40,346991271773;-3,715790958838;CL_171_064;CALLE GRAFITO, 10
27424;Resto;R 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438929,983;4471017,672;40,387516598059;-3,719523996237;CL_112_070;CALLE EUSEBIO MORAN, 27
27425;PMB;E 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438929,983;4471017,672;40,387516598059;-3,719523996237;CL_112_070;CALLE EUSEBIO MORAN, 27
27426;Orgánica;O 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438929,983;4471017,672;40,387516598059;-3,719523996237;CL_112_070;CALLE EUSEBIO MORAN, 27
27427;Papel-Cartón;PC 3100 CS;3;USERA;ORCASITAS;Carga Superior;439126,362;4469308,561;40,372134439659;-3,717047180766;CS_121_056;CALLE IBARRA, 1
27428;Vidrio;V 3100 CS;3;USERA;ORCASITAS;Carga Superior;439126,362;4469308,561;40,372134439659;-3,717047180766;CS_121_056;CALLE IBARRA, 1
27429;Resto;R 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438750,547;4470935,699;40,386764972615;-3,721630062252;CL_112_050;CALLE VIA, 13
27430;PMB;E 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438750,547;4470935,699;40,386764972615;-3,721630062252;CL_112_050;CALLE VIA, 13
27431;Orgánica;O 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;438750,547;4470935,699;40,386764972615;-3,721630062252;CL_112_050;CALLE VIA, 13
27432;PMB;E 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439310,575;4478535,62;40,455269403083;-3,715757670067;CT_093_008;CALLE FLAMISELL, 2
27433;Resto;R 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439310,575;4478535,62;40,455269403083;-3,715757670067;CT_093_008;CALLE FLAMISELL, 2
27434;Resto;R 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439310,575;4478535,62;40,455269403083;-3,715757670067;CT_093_008;CALLE FLAMISELL, 2
27435;PMB;E 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439310,575;4478535,62;40,455269403083;-3,715757670067;CT_093_008;CALLE FLAMISELL, 2
27436;Orgánica;O 800 CT;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Trasera;439310,575;4478535,62;40,455269403083;-3,715757670067;CT_093_008;CALLE FLAMISELL, 2
27437;Papel-Cartón;PC 3100 CS;3;USERA;ORCASITAS;Carga Superior;438966,917;4469017,012;40,369496356917;-3,718897276926;CS_121_030;CALLE OREJA, 61
27438;Vidrio;V 3100 CS;3;USERA;ORCASITAS;Carga Superior;438966,917;4469017,012;40,369496356917;-3,718897276926;CS_121_030;CALLE OREJA, 61
27439;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Superior;439440,786;4478621,919;40,456056316336;-3,714230335832;CS_093_026;AVENIDA DOCTOR FEDERICO RUBIO Y GALI, 71
27440;Vidrio;V 3100 CS ABATIBLE;1;MONCLOA-ARAVACA;CIUDAD UNIVERSITARIA;Carga Superior Abatible;439440,786;4478621,919;40,456056316336;-3,714230335832;CS_093_026;AVENIDA DOCTOR FEDERICO RUBIO Y GALI, 71
27441;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior;439188,35;4479971,131;40,468192089455;-3,717336605854;CS_094_032;CALLE VALDEVARNES, 1
27442;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior;439188,35;4479971,131;40,468192089455;-3,717336605854;CS_094_032;CALLE VALDEVARNES, 1
27443;Vidrio;V 3100 CS;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior;439188,35;4479971,131;40,468192089455;-3,717336605854;CS_094_032;CALLE VALDEVARNES, 1
27444;Papel-Cartón;PC 3100 CS;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Superior;438558,845;4480712,008;40,474819844174;-3,724833470052;CS_083_062;CALLE AMADEO GOMEZ, 3
27445;Vidrio;V 3100 CS;1;FUENCARRAL-EL PARDO;PEÑAGRANDE;Carga Superior;438558,845;4480712,008;40,474819844174;-3,724833470052;CS_083_062;CALLE AMADEO GOMEZ, 3
27446;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;CASA DE CAMPO;Carga Superior;438726,929;4474977,531;40,423173891882;-3,722297415909;CS_091_024;CALLE MOZART, 9
27447;Vidrio;V 3100 CS ABATIBLE;1;MONCLOA-ARAVACA;CASA DE CAMPO;Carga Superior Abatible;438726,929;4474977,531;40,423173891882;-3,722297415909;CS_091_024;CALLE MOZART, 9
27448;Papel-Cartón;PC 3100 CS;3;USERA;ORCASITAS;Carga Superior;438967,324;4469134,069;40,370550896403;-3,718903688666;CS_121_034;CALLE GAINZA, 105
27449;Vidrio;V 3100 CS;3;USERA;ORCASITAS;Carga Superior;438967,324;4469134,069;40,370550896403;-3,718903688666;CS_121_034;CALLE GAINZA, 105
27450;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior;439007,227;4479765,948;40,466330448269;-3,719453255940;CS_094_012;CALLE ANTONIO MACHADO, 14
27451;Vidrio;V 3100 CS;1;MONCLOA-ARAVACA;VALDEZARZA;Carga Superior;439007,227;4479765,948;40,466330448269;-3,719453255940;CS_094_012;CALLE ANTONIO MACHADO, 14
27452;Papel-Cartón;PC 3100 CS;1;CHAMBERI;VALLEHERMOSO;Carga Superior;439032,65;4477500,283;40,445922343786;-3,718935809089;CS_076_038;PASEO JUAN XXIII, 12
27453;Vidrio;V 3100 CS ABATIBLE;1;CHAMBERI;VALLEHERMOSO;Carga Superior Abatible;439032,65;4477500,283;40,445922343786;-3,718935809089;CS_076_038;PASEO JUAN XXIII, 12
27454;Resto;R 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;438972,586;4472263,271;40,398740671328;-3,719141450830;CT_113_048;AVENIDA EMPERATRIZ ISABEL, 21
27455;Resto;R 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;438972,586;4472263,271;40,398740671328;-3,719141450830;CT_113_048;AVENIDA EMPERATRIZ ISABEL, 21
27456;PMB;E 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;438972,586;4472263,271;40,398740671328;-3,719141450830;CT_113_048;AVENIDA EMPERATRIZ ISABEL, 21
27457;PMB;E 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;438972,586;4472263,271;40,398740671328;-3,719141450830;CT_113_048;AVENIDA EMPERATRIZ ISABEL, 21
27458;Orgánica;O 800 CT;3;CARABANCHEL;SAN ISIDRO;Carga Trasera;438972,586;4472263,271;40,398740671328;-3,719141450830;CT_113_048;AVENIDA EMPERATRIZ ISABEL, 21
27459;Vidrio;V 3100 CS ABATIBLE;1;MONCLOA-ARAVACA;ARGÜELLES;Carga Superior Abatible;439023,817;4475964,783;40,432089287639;-3,718892602198;CS_092_031;CALLE TUTOR, 59
27460;Papel-Cartón;PC 3100 CS;3;CARABANCHEL;SAN ISIDRO;Carga Superior;438777,352;4472324,773;40,399280379465;-3,721447811951;CS_113_059;PASEO SAN ILLAN, 51
27461;Vidrio;V 3100 CS;3;CARABANCHEL;SAN ISIDRO;Carga Superior;438777,352;4472324,773;40,399280379465;-3,721447811951;CS_113_059;PASEO SAN ILLAN, 51
27462;Resto;R 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;439192,1;4471190,925;40,389096519730;-3,716452514599;CL_112_058;CALLE ALEJANDRO SANCHEZ, 115
27463;Resto;R 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;439192,1;4471190,925;40,389096519730;-3,716452514599;CL_112_058;CALLE ALEJANDRO SANCHEZ, 115
27464;PMB;E 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;439192,1;4471190,925;40,389096519730;-3,716452514599;CL_112_058;CALLE ALEJANDRO SANCHEZ, 115
27465;Orgánica;O 2750 CL;3;CARABANCHEL;OPAÑEL;Carga Lateral;439192,1;4471190,925;40,389096519730;-3,716452514599;CL_112_058;CALLE ALEJANDRO SANCHEZ, 115
27466;Papel-Cartón;PC 3100 CS;1;MONCLOA-ARAVACA;ARGÜELLES;Carga Superior;439449,514;4474989,38;40,423333531997;-3,713781219607;CS_092_025;PLAZA ESPAÑA, 14
27467;Vidrio;V 3100 CS VACRI;1;MONCLOA-ARAVACA;ARGÜELLES;Carga Superior;439449,514;4474989,38;40,423333531997;-3,713781219607;CS_092_025;PLAZA ESPAÑA, 14
27468;Resto;R 2750 CL;3;USERA;ZOFIO;Carga Lateral;439115,658;4470442,05;40,382344700974;-3,717281536167;CL_126_001;CALLE RICARDO BELTRAN Y ROZPIDE, 10
27469;PMB;E 2750 CL;3;USERA;ZOFIO;Carga Lateral;439115,658;4470442,05;40,382344700974;-3,717281536167;CL_126_001;CALLE RICARDO BELTRAN Y ROZPIDE, 10
27470;Orgánica;O 2750 CL;3;USERA;ZOFIO;Carga Lateral;439115,658;4470442,05;40,382344700974;-3,717281536167;CL_126_001;CALLE RICARDO BELTRAN Y ROZPIDE, 10
27471;Papel-Cartón;PC 3100 CS;1;FUENCARRAL-EL PARDO;MIRASIERRA;Carga Superior;438852,489;4483080,338;40,496176211196;-3,721598009580;CS_087_009;CALLE MARIA DE MAEZTU, 146
